dataset,file_name,class_label,split,path
glaucoma,EyePACS-TRAIN-RG-977.jpg,RG,train,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/train/RG/EyePACS-TRAIN-RG-977.jpg
glaucoma,EyePACS-TRAIN-RG-978.jpg,RG,train,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/train/RG/EyePACS-TRAIN-RG-978.jpg
glaucoma,EyePACS-TRAIN-RG-979.jpg,RG,train,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/train/RG/EyePACS-TRAIN-RG-979.jpg
glaucoma,EyePACS-TRAIN-RG-98.jpg,RG,train,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/train/RG/EyePACS-TRAIN-RG-98.jpg
glaucoma,EyePACS-TRAIN-RG-980.jpg,RG,train,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/train/RG/EyePACS-TRAIN-RG-980.jpg
glaucoma,EyePACS-TRAIN-RG-981.jpg,RG,train,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/train/RG/EyePACS-TRAIN-RG-981.jpg
glaucoma,EyePACS-TRAIN-RG-982.jpg,RG,train,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/train/RG/EyePACS-TRAIN-RG-982.jpg
glaucoma,EyePACS-TRAIN-RG-983.jpg,RG,train,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/train/RG/EyePACS-TRAIN-RG-983.jpg
glaucoma,EyePACS-TRAIN-RG-984.jpg,RG,train,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/train/RG/EyePACS-TRAIN-RG-984.jpg
glaucoma,EyePACS-TRAIN-RG-985.jpg,RG,train,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/train/RG/EyePACS-TRAIN-RG-985.jpg
glaucoma,EyePACS-TRAIN-RG-986.jpg,RG,train,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/train/RG/EyePACS-TRAIN-RG-986.jpg
glaucoma,EyePACS-TRAIN-RG-987.jpg,RG,train,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/train/RG/EyePACS-TRAIN-RG-987.jpg
glaucoma,EyePACS-TRAIN-RG-988.jpg,RG,train,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/train/RG/EyePACS-TRAIN-RG-988.jpg
glaucoma,EyePACS-TRAIN-RG-989.jpg,RG,train,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/train/RG/EyePACS-TRAIN-RG-989.jpg
glaucoma,EyePACS-TRAIN-RG-99.jpg,RG,train,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/train/RG/EyePACS-TRAIN-RG-99.jpg
glaucoma,EyePACS-TRAIN-RG-990.jpg,RG,train,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/train/RG/EyePACS-TRAIN-RG-990.jpg
glaucoma,EyePACS-TRAIN-RG-991.jpg,RG,train,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/train/RG/EyePACS-TRAIN-RG-991.jpg
glaucoma,EyePACS-TRAIN-RG-992.jpg,RG,train,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/train/RG/EyePACS-TRAIN-RG-992.jpg
glaucoma,EyePACS-TRAIN-RG-993.jpg,RG,train,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/train/RG/EyePACS-TRAIN-RG-993.jpg
glaucoma,EyePACS-TRAIN-RG-994.jpg,RG,train,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/train/RG/EyePACS-TRAIN-RG-994.jpg
glaucoma,EyePACS-TRAIN-RG-995.jpg,RG,train,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/train/RG/EyePACS-TRAIN-RG-995.jpg
glaucoma,EyePACS-TRAIN-RG-996.jpg,RG,train,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/train/RG/EyePACS-TRAIN-RG-996.jpg
glaucoma,EyePACS-TRAIN-RG-997.jpg,RG,train,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/train/RG/EyePACS-TRAIN-RG-997.jpg
glaucoma,EyePACS-TRAIN-RG-998.jpg,RG,train,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/train/RG/EyePACS-TRAIN-RG-998.jpg
glaucoma,EyePACS-TRAIN-RG-999.jpg,RG,train,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/train/RG/EyePACS-TRAIN-RG-999.jpg
glaucoma,EyePACS-TRAIN-NRG-2501.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2501.jpg
glaucoma,EyePACS-TRAIN-NRG-2502.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2502.jpg
glaucoma,EyePACS-TRAIN-NRG-2503.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2503.jpg
glaucoma,EyePACS-TRAIN-NRG-2504.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2504.jpg
glaucoma,EyePACS-TRAIN-NRG-2505.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2505.jpg
glaucoma,EyePACS-TRAIN-NRG-2506.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2506.jpg
glaucoma,EyePACS-TRAIN-NRG-2507.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2507.jpg
glaucoma,EyePACS-TRAIN-NRG-2508.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2508.jpg
glaucoma,EyePACS-TRAIN-NRG-2509.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2509.jpg
glaucoma,EyePACS-TRAIN-NRG-2510.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2510.jpg
glaucoma,EyePACS-TRAIN-NRG-2511.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2511.jpg
glaucoma,EyePACS-TRAIN-NRG-2512.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2512.jpg
glaucoma,EyePACS-TRAIN-NRG-2513.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2513.jpg
glaucoma,EyePACS-TRAIN-NRG-2514.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2514.jpg
glaucoma,EyePACS-TRAIN-NRG-2515.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2515.jpg
glaucoma,EyePACS-TRAIN-NRG-2516.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2516.jpg
glaucoma,EyePACS-TRAIN-NRG-2517.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2517.jpg
glaucoma,EyePACS-TRAIN-NRG-2518.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2518.jpg
glaucoma,EyePACS-TRAIN-NRG-2519.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2519.jpg
glaucoma,EyePACS-TRAIN-NRG-2520.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2520.jpg
glaucoma,EyePACS-TRAIN-NRG-2521.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2521.jpg
glaucoma,EyePACS-TRAIN-NRG-2522.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2522.jpg
glaucoma,EyePACS-TRAIN-NRG-2523.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2523.jpg
glaucoma,EyePACS-TRAIN-NRG-2524.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2524.jpg
glaucoma,EyePACS-TRAIN-NRG-2525.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2525.jpg
glaucoma,EyePACS-TRAIN-NRG-2526.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2526.jpg
glaucoma,EyePACS-TRAIN-NRG-2527.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2527.jpg
glaucoma,EyePACS-TRAIN-NRG-2528.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2528.jpg
glaucoma,EyePACS-TRAIN-NRG-2529.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2529.jpg
glaucoma,EyePACS-TRAIN-NRG-2530.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2530.jpg
glaucoma,EyePACS-TRAIN-NRG-2531.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2531.jpg
glaucoma,EyePACS-TRAIN-NRG-2532.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2532.jpg
glaucoma,EyePACS-TRAIN-NRG-2533.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2533.jpg
glaucoma,EyePACS-TRAIN-NRG-2534.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2534.jpg
glaucoma,EyePACS-TRAIN-NRG-2535.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2535.jpg
glaucoma,EyePACS-TRAIN-NRG-2536.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2536.jpg
glaucoma,EyePACS-TRAIN-NRG-2537.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2537.jpg
glaucoma,EyePACS-TRAIN-NRG-2538.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2538.jpg
glaucoma,EyePACS-TRAIN-NRG-2539.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2539.jpg
glaucoma,EyePACS-TRAIN-NRG-2540.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2540.jpg
glaucoma,EyePACS-TRAIN-NRG-2541.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2541.jpg
glaucoma,EyePACS-TRAIN-NRG-2542.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2542.jpg
glaucoma,EyePACS-TRAIN-NRG-2543.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2543.jpg
glaucoma,EyePACS-TRAIN-NRG-2544.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2544.jpg
glaucoma,EyePACS-TRAIN-NRG-2545.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2545.jpg
glaucoma,EyePACS-TRAIN-NRG-2546.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2546.jpg
glaucoma,EyePACS-TRAIN-NRG-2547.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2547.jpg
glaucoma,EyePACS-TRAIN-NRG-2548.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2548.jpg
glaucoma,EyePACS-TRAIN-NRG-2549.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2549.jpg
glaucoma,EyePACS-TRAIN-NRG-2550.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2550.jpg
glaucoma,EyePACS-TRAIN-NRG-2551.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2551.jpg
glaucoma,EyePACS-TRAIN-NRG-2552.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2552.jpg
glaucoma,EyePACS-TRAIN-NRG-2553.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2553.jpg
glaucoma,EyePACS-TRAIN-NRG-2554.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2554.jpg
glaucoma,EyePACS-TRAIN-NRG-2555.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2555.jpg
glaucoma,EyePACS-TRAIN-NRG-2556.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2556.jpg
glaucoma,EyePACS-TRAIN-NRG-2557.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2557.jpg
glaucoma,EyePACS-TRAIN-NRG-2558.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2558.jpg
glaucoma,EyePACS-TRAIN-NRG-2559.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2559.jpg
glaucoma,EyePACS-TRAIN-NRG-2560.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2560.jpg
glaucoma,EyePACS-TRAIN-NRG-2561.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2561.jpg
glaucoma,EyePACS-TRAIN-NRG-2562.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2562.jpg
glaucoma,EyePACS-TRAIN-NRG-2563.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2563.jpg
glaucoma,EyePACS-TRAIN-NRG-2564.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2564.jpg
glaucoma,EyePACS-TRAIN-NRG-2565.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2565.jpg
glaucoma,EyePACS-TRAIN-NRG-2566.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2566.jpg
glaucoma,EyePACS-TRAIN-NRG-2567.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2567.jpg
glaucoma,EyePACS-TRAIN-NRG-2568.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2568.jpg
glaucoma,EyePACS-TRAIN-NRG-2569.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2569.jpg
glaucoma,EyePACS-TRAIN-NRG-2570.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2570.jpg
glaucoma,EyePACS-TRAIN-NRG-2571.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2571.jpg
glaucoma,EyePACS-TRAIN-NRG-2572.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2572.jpg
glaucoma,EyePACS-TRAIN-NRG-2573.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2573.jpg
glaucoma,EyePACS-TRAIN-NRG-2574.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2574.jpg
glaucoma,EyePACS-TRAIN-NRG-2575.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2575.jpg
glaucoma,EyePACS-TRAIN-NRG-2576.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2576.jpg
glaucoma,EyePACS-TRAIN-NRG-2577.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2577.jpg
glaucoma,EyePACS-TRAIN-NRG-2578.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2578.jpg
glaucoma,EyePACS-TRAIN-NRG-2579.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2579.jpg
glaucoma,EyePACS-TRAIN-NRG-2580.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2580.jpg
glaucoma,EyePACS-TRAIN-NRG-2581.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2581.jpg
glaucoma,EyePACS-TRAIN-NRG-2582.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2582.jpg
glaucoma,EyePACS-TRAIN-NRG-2583.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2583.jpg
glaucoma,EyePACS-TRAIN-NRG-2584.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2584.jpg
glaucoma,EyePACS-TRAIN-NRG-2585.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2585.jpg
glaucoma,EyePACS-TRAIN-NRG-2586.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2586.jpg
glaucoma,EyePACS-TRAIN-NRG-2587.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2587.jpg
glaucoma,EyePACS-TRAIN-NRG-2588.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2588.jpg
glaucoma,EyePACS-TRAIN-NRG-2589.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2589.jpg
glaucoma,EyePACS-TRAIN-NRG-2590.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2590.jpg
glaucoma,EyePACS-TRAIN-NRG-2591.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2591.jpg
glaucoma,EyePACS-TRAIN-NRG-2592.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2592.jpg
glaucoma,EyePACS-TRAIN-NRG-2593.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2593.jpg
glaucoma,EyePACS-TRAIN-NRG-2594.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2594.jpg
glaucoma,EyePACS-TRAIN-NRG-2595.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2595.jpg
glaucoma,EyePACS-TRAIN-NRG-2596.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2596.jpg
glaucoma,EyePACS-TRAIN-NRG-2597.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2597.jpg
glaucoma,EyePACS-TRAIN-NRG-2598.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2598.jpg
glaucoma,EyePACS-TRAIN-NRG-2599.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2599.jpg
glaucoma,EyePACS-TRAIN-NRG-2600.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2600.jpg
glaucoma,EyePACS-TRAIN-NRG-2601.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2601.jpg
glaucoma,EyePACS-TRAIN-NRG-2602.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2602.jpg
glaucoma,EyePACS-TRAIN-NRG-2603.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2603.jpg
glaucoma,EyePACS-TRAIN-NRG-2604.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2604.jpg
glaucoma,EyePACS-TRAIN-NRG-2605.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2605.jpg
glaucoma,EyePACS-TRAIN-NRG-2606.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2606.jpg
glaucoma,EyePACS-TRAIN-NRG-2607.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2607.jpg
glaucoma,EyePACS-TRAIN-NRG-2608.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2608.jpg
glaucoma,EyePACS-TRAIN-NRG-2609.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2609.jpg
glaucoma,EyePACS-TRAIN-NRG-2610.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2610.jpg
glaucoma,EyePACS-TRAIN-NRG-2611.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2611.jpg
glaucoma,EyePACS-TRAIN-NRG-2612.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2612.jpg
glaucoma,EyePACS-TRAIN-NRG-2613.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2613.jpg
glaucoma,EyePACS-TRAIN-NRG-2614.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2614.jpg
glaucoma,EyePACS-TRAIN-NRG-2615.jpg,NRG,val,/Users/an.s.babenko/Desktop/notebooks ipynb/glaukoma_dataset/validation/NRG/EyePACS-TRAIN-NRG-2615.jpg
